province_zipCode,city_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
610000,610581,208,0,20,0,1,0,0,0
610000,0,208,0,20,0,1,0,0,0
370000,370200,435,0,50,1,47,0,7,1
370000,370100,435,0,50,1,42,0,3,0
370000,371300,435,0,50,1,40,0,4,0
370000,370800,435,0,50,1,39,0,8,0
370000,370600,435,0,50,1,36,0,2,0
370000,371000,435,0,50,1,34,0,8,0
370000,370700,435,0,50,1,34,0,1,0
370000,371500,435,0,50,1,33,0,2,0
370000,371400,435,0,50,1,30,0,4,0
370000,370900,435,0,50,1,23,0,1,0
370000,370400,435,0,50,1,21,0,0,0
370000,370300,435,0,50,1,16,0,1,0
370000,371100,435,0,50,1,15,0,2,0
370000,371700,435,0,50,1,14,0,3,0
370000,371600,435,0,50,1,11,0,4,0
460000,460200,128,0,15,2,40,0,10,1
460000,460100,128,0,15,2,23,0,2,0
460000,469006,128,0,15,2,12,0,0,0
460000,460400,128,0,15,2,11,0,1,0
460000,469023,128,0,15,2,7,0,1,1
460000,469002,128,0,15,2,6,0,0,0
460000,469024,128,0,15,2,5,0,0,0
460000,469026,128,0,15,2,5,0,0,0
460000,469028,128,0,15,2,4,0,0,0
460000,469007,128,0,15,2,3,0,0,0
460000,469021,128,0,15,2,3,0,0,0
460000,469005,128,0,15,2,3,0,0,0
460000,0,128,0,15,2,3,0,0,0
460000,469027,128,0,15,2,2,0,0,0
460000,469030,128,0,15,2,1,0,1,0
120000,120115,88,0,4,1,29,0,0,1
120000,120102,88,0,4,1,10,0,1,0
120000,120105,88,0,4,1,10,0,1,0
120000,120101,88,0,4,1,6,0,1,0
120000,0,88,0,4,1,6,0,0,0
120000,120103,88,0,4,1,4,0,0,0
120000,120111,88,0,4,1,4,0,0,0
120000,120117,88,0,4,1,4,0,0,0
120000,120110,88,0,4,1,4,0,0,0
120000,120116,88,0,4,1,3,0,0,0
120000,120104,88,0,4,1,3,0,0,0
120000,120106,88,0,4,1,2,0,1,0
120000,120112,88,0,4,1,1,0,0,0
120000,120113,88,0,4,1,1,0,0,0
120000,120114,88,0,4,1,1,0,0,0
640000,640100,45,0,13,0,28,0,5,0
640000,640300,45,0,13,0,10,0,4,0
640000,640500,45,0,13,0,3,0,2,0
640000,640400,45,0,13,0,2,0,2,0
640000,0,45,0,13,0,1,0,0,0
640000,640200,45,0,13,0,1,0,0,0
440000,440300,1120,0,125,1,364,0,39,0
440000,440100,1120,0,125,1,304,0,27,0
440000,440400,1120,0,125,1,83,0,4,0
440000,440600,1120,0,125,1,65,0,4,0
440000,441900,1120,0,125,1,58,0,1,0
440000,442000,1120,0,125,1,51,0,11,0
440000,441300,1120,0,125,1,47,0,1,0
440000,440500,1120,0,125,1,25,0,3,0
440000,440800,1120,0,125,1,21,0,6,0
440000,440700,1120,0,125,1,17,0,1,0
440000,441200,1120,0,125,1,14,0,1,1
440000,441700,1120,0,125,1,13,0,1,0
440000,441400,1120,0,125,1,13,0,4,0
440000,441800,1120,0,125,1,10,0,3,0
440000,440900,1120,0,125,1,9,0,1,0
440000,445200,1120,0,125,1,7,0,1,0
440000,440200,1120,0,125,1,6,0,1,0
440000,441500,1120,0,125,1,5,0,1,0
440000,445100,1120,0,125,1,5,0,0,0
440000,441600,1120,0,125,1,3,0,0,0
440000,0,1120,0,125,1,0,0,15,0
460000,460200,128,0,15,2,40,0,10,1
460000,460100,128,0,15,2,23,0,3,0
460000,469006,128,0,15,2,12,0,0,0
460000,460400,128,0,15,2,11,0,1,0
460000,469023,128,0,15,2,7,0,0,1
460000,469002,128,0,15,2,6,0,0,0
460000,469024,128,0,15,2,5,0,0,0
460000,469026,128,0,15,2,5,0,0,0
460000,469028,128,0,15,2,4,0,0,0
460000,469007,128,0,15,2,3,0,0,0
460000,469021,128,0,15,2,3,0,0,0
460000,469005,128,0,15,2,3,0,0,0
460000,0,128,0,15,2,3,0,0,0
460000,469027,128,0,15,2,2,0,0,0
460000,469030,128,0,15,2,1,0,1,0
360000,360100,740,0,72,0,179,0,27,0
360000,360400,740,0,72,0,100,0,6,0
360000,360500,740,0,72,0,100,0,13,0
360000,361100,740,0,72,0,98,0,7,0
360000,360900,740,0,72,0,74,0,6,0
360000,360700,740,0,72,0,69,0,2,0
360000,361000,740,0,72,0,63,0,7,0
360000,360300,740,0,72,0,24,0,1,0
360000,360800,740,0,72,0,17,0,1,0
360000,360600,740,0,72,0,11,0,1,0
360000,360200,740,0,72,0,5,0,1,0
140000,140700,115,0,21,0,32,0,6,0
140000,140800,115,0,21,0,18,0,4,0
140000,140100,115,0,21,0,15,0,1,0
140000,140200,115,0,21,0,11,0,3,0
140000,140500,115,0,21,0,8,0,2,0
140000,140400,115,0,21,0,7,0,0,0
140000,140600,115,0,21,0,6,0,1,0
140000,141100,115,0,21,0,6,0,3,0
140000,140900,115,0,21,0,6,0,0,0
140000,140300,115,0,21,0,4,0,0,0
140000,141000,115,0,21,0,2,0,1,0
410000,411500,1033,0,131,6,205,0,24,0
410000,411300,1033,0,131,6,133,0,16,2
410000,410100,1033,0,131,6,126,0,31,0
410000,411700,1033,0,131,6,116,0,5,0
410000,411400,1033,0,131,6,82,0,5,0
410000,411600,1033,0,131,6,62,0,10,0
410000,410400,1033,0,131,6,50,0,6,1
410000,410700,1033,0,131,6,44,0,5,0
410000,410500,1033,0,131,6,44,0,3,0
410000,411000,1033,0,131,6,31,0,2,0
410000,411100,1033,0,131,6,30,0,4,0
410000,410300,1033,0,131,6,25,0,2,0
410000,410200,1033,0,131,6,24,0,1,0
410000,410800,1033,0,131,6,24,0,1,0
410000,410600,1033,0,131,6,17,0,0,0
410000,410900,1033,0,131,6,9,0,0,0
410000,411200,1033,0,131,6,7,0,3,0
410000,419001,1033,0,131,6,4,0,0,0
410000,0,1033,0,131,6,0,0,13,3
410000,411500,1033,0,131,6,205,0,24,0
410000,411300,1033,0,131,6,133,0,16,2
410000,410100,1033,0,131,6,126,0,28,0
410000,411700,1033,0,131,6,116,0,5,0
410000,411400,1033,0,131,6,82,0,5,0
410000,411600,1033,0,131,6,62,0,10,0
410000,410400,1033,0,131,6,50,0,6,1
410000,410700,1033,0,131,6,44,0,5,0
410000,410500,1033,0,131,6,44,0,3,0
410000,411000,1033,0,131,6,31,0,2,0
410000,411100,1033,0,131,6,30,0,4,0
410000,410300,1033,0,131,6,25,0,2,0
410000,410200,1033,0,131,6,24,0,1,0
410000,410800,1033,0,131,6,24,0,1,0
410000,410600,1033,0,131,6,17,0,0,0
410000,410900,1033,0,131,6,9,0,0,0
410000,411200,1033,0,131,6,7,0,3,0
410000,419001,1033,0,131,6,4,0,0,0
410000,0,1033,0,131,6,0,0,16,3
450000,450100,195,0,18,1,35,0,2,0
450000,450500,195,0,18,1,33,0,3,0
450000,450300,195,0,18,1,29,0,5,0
450000,450200,195,0,18,1,20,0,3,0
450000,451200,195,0,18,1,19,0,0,1
450000,450600,195,0,18,1,16,0,1,0
450000,450900,195,0,18,1,9,0,1,0
450000,450700,195,0,18,1,8,0,0,0
450000,450800,195,0,18,1,7,0,0,0
450000,451300,195,0,18,1,7,0,0,0
450000,450400,195,0,18,1,5,0,3,0
450000,451100,195,0,18,1,4,0,0,0
450000,451000,195,0,18,1,3,0,0,0
410000,411500,1033,0,131,6,205,0,24,0
410000,411300,1033,0,131,6,133,0,16,0
410000,410100,1033,0,131,6,126,0,28,0
410000,411700,1033,0,131,6,116,0,5,0
410000,411400,1033,0,131,6,82,0,5,0
410000,411600,1033,0,131,6,62,0,10,0
410000,410400,1033,0,131,6,50,0,6,1
410000,410700,1033,0,131,6,44,0,5,0
410000,410500,1033,0,131,6,44,0,3,0
410000,411000,1033,0,131,6,31,0,2,0
410000,411100,1033,0,131,6,30,0,4,0
410000,410300,1033,0,131,6,25,0,2,0
410000,410200,1033,0,131,6,24,0,1,0
410000,410800,1033,0,131,6,24,0,1,0
410000,410600,1033,0,131,6,17,0,0,0
410000,410900,1033,0,131,6,9,0,0,0
410000,411200,1033,0,131,6,7,0,3,0
410000,419001,1033,0,131,6,4,0,0,0
410000,0,1033,0,131,6,0,0,16,3
310000,-1,292,0,41,1,97,0,20,1
310000,310115,292,0,41,1,56,0,8,0
310000,310113,292,0,41,1,17,0,0,0
310000,310106,292,0,41,1,16,0,3,0
310000,310104,292,0,41,1,16,0,1,0
310000,310112,292,0,41,1,14,0,2,0
310000,310117,292,0,41,1,14,0,0,0
310000,310105,292,0,41,1,11,0,1,0
310000,310120,292,0,41,1,9,0,1,0
310000,310107,292,0,41,1,8,0,0,0
310000,310109,292,0,41,1,7,0,1,0
310000,310110,292,0,41,1,7,0,0,0
310000,310114,292,0,41,1,6,0,1,0
310000,310118,292,0,41,1,5,0,2,0
310000,310101,292,0,41,1,5,0,1,0
310000,310116,292,0,41,1,2,0,0,0
310000,310151,292,0,41,1,2,0,0,0
330000,330300,1075,0,173,0,448,0,70,0
330000,330100,1075,0,173,0,165,0,29,0
330000,330200,1075,0,173,0,146,0,13,0
330000,331000,1075,0,173,0,138,0,25,0
330000,330700,1075,0,173,0,53,0,13,0
330000,330400,1075,0,173,0,38,0,1,0
330000,330600,1075,0,173,0,38,0,8,0
330000,331100,1075,0,173,0,17,0,5,0
330000,330800,1075,0,173,0,15,0,3,0
330000,330500,1075,0,173,0,10,0,1,0
330000,330900,1075,0,173,0,7,0,5,0
340000,340100,779,0,59,1,136,0,11,0
340000,341200,779,0,59,1,118,0,11,0
340000,340300,779,0,59,1,115,0,1,1
340000,341600,779,0,59,1,87,0,5,0
340000,340800,779,0,59,1,75,0,6,0
340000,341500,779,0,59,1,54,0,2,0
340000,340500,779,0,59,1,31,0,2,0
340000,340200,779,0,59,1,29,0,3,0
340000,341300,779,0,59,1,28,0,1,0
340000,340700,779,0,59,1,24,0,7,0
340000,340600,779,0,59,1,23,0,1,0
340000,340400,779,0,59,1,22,0,3,0
340000,341700,779,0,59,1,12,0,1,0
340000,341100,779,0,59,1,11,0,2,0
340000,341000,779,0,59,1,9,0,1,0
340000,341800,779,0,59,1,5,0,2,0
520000,520100,96,0,7,1,22,0,1,0
520000,520500,96,0,7,1,21,0,0,0
520000,520300,96,0,7,1,15,0,1,0
520000,520200,96,0,7,1,10,0,0,1
520000,520600,96,0,7,1,7,0,2,0
520000,522700,96,0,7,1,7,0,3,0
520000,522600,96,0,7,1,6,0,0,0
520000,522300,96,0,7,1,4,0,0,0
520000,520400,96,0,7,1,4,0,0,0
650000,650100,45,0,0,0,20,0,0,0
650000,654000,45,0,0,0,10,0,0,0
650000,0,45,0,0,0,4,0,0,0
650000,511902,45,0,0,0,3,0,0,0
650000,0,45,0,0,0,2,0,0,0
650000,650400,45,0,0,0,1,0,0,0
650000,0,45,0,0,0,1,0,0,0
650000,0,45,0,0,0,1,0,0,0
650000,652900,45,0,0,0,1,0,0,0
650000,0,45,0,0,0,1,0,0,0
650000,0,45,0,0,0,1,0,0,0
360000,360100,740,0,72,0,179,0,27,0
360000,360400,740,0,72,0,100,0,7,0
360000,360500,740,0,72,0,100,0,13,0
360000,361100,740,0,72,0,98,0,7,0
360000,360900,740,0,72,0,74,0,5,0
360000,360700,740,0,72,0,69,0,2,0
360000,361000,740,0,72,0,63,0,7,0
360000,360300,740,0,72,0,24,0,1,0
360000,360800,740,0,72,0,17,0,1,0
360000,360600,740,0,72,0,11,0,1,0
360000,360200,740,0,72,0,5,0,1,0
430000,430100,838,0,159,1,205,0,27,0
430000,430600,838,0,159,1,115,0,10,1
430000,430500,838,0,159,1,87,0,18,0
430000,430700,838,0,159,1,66,0,15,0
430000,431300,838,0,159,1,64,0,8,0
430000,430200,838,0,159,1,58,0,9,0
430000,430900,838,0,159,1,46,0,10,0
430000,430400,838,0,159,1,45,0,14,0
430000,431100,838,0,159,1,40,0,10,0
430000,431200,838,0,159,1,39,0,15,0
430000,431000,838,0,159,1,32,0,8,0
430000,430300,838,0,159,1,28,0,10,0
430000,433100,838,0,159,1,8,0,3,0
430000,430800,838,0,159,1,5,0,2,0
510000,510100,386,0,60,1,120,0,33,1
510000,511300,386,0,60,1,32,0,2,0
510000,511600,386,0,60,1,28,0,3,0
510000,511700,386,0,60,1,25,0,5,0
510000,511900,386,0,60,1,21,0,1,0
510000,510700,386,0,60,1,20,0,3,0
510000,511000,386,0,60,1,17,0,2,0
510000,513300,386,0,60,1,17,0,0,0
510000,510600,386,0,60,1,16,0,0,0
510000,510500,386,0,60,1,16,0,2,0
510000,510400,386,0,60,1,13,0,3,0
510000,510300,386,0,60,1,9,0,2,0
510000,511500,386,0,60,1,9,0,0,0
510000,513400,386,0,60,1,9,0,0,0
510000,510900,386,0,60,1,8,0,2,0
510000,511400,386,0,60,1,7,0,1,0
510000,511800,386,0,60,1,6,0,1,0
510000,510800,386,0,60,1,6,0,0,0
510000,511100,386,0,60,1,3,0,0,0
510000,512000,386,0,60,1,3,0,0,0
510000,513200,386,0,60,1,1,0,0,0
410000,411500,1033,0,131,6,205,0,24,0
410000,411300,1033,0,131,6,133,0,16,2
410000,410100,1033,0,131,6,126,0,28,0
410000,411700,1033,0,131,6,116,0,5,0
410000,411400,1033,0,131,6,82,0,5,0
410000,411600,1033,0,131,6,62,0,10,0
410000,410400,1033,0,131,6,50,0,6,3
410000,410700,1033,0,131,6,44,0,5,0
410000,410500,1033,0,131,6,44,0,3,0
410000,411000,1033,0,131,6,31,0,2,0
410000,411100,1033,0,131,6,30,0,4,0
410000,410300,1033,0,131,6,25,0,2,0
410000,410200,1033,0,131,6,24,0,1,0
410000,410800,1033,0,131,6,24,0,1,0
410000,410600,1033,0,131,6,17,0,0,0
410000,410900,1033,0,131,6,9,0,0,0
410000,411200,1033,0,131,6,7,0,3,0
410000,419001,1033,0,131,6,4,0,0,0
410000,0,1033,0,131,6,0,0,16,1
320000,320500,468,0,51,0,75,0,4,0
320000,320100,468,0,51,0,71,0,20,0
320000,320300,468,0,51,0,56,0,3,0
320000,320800,468,0,51,0,44,0,2,0
320000,320200,468,0,51,0,38,0,3,0
320000,320700,468,0,51,0,32,0,2,0
320000,320600,468,0,51,0,32,0,2,0
320000,320400,468,0,51,0,31,0,5,0
320000,321200,468,0,51,0,30,0,4,0
320000,321000,468,0,51,0,18,0,2,0
320000,320900,468,0,51,0,17,0,3,0
320000,321100,468,0,51,0,12,0,1,0
320000,321300,468,0,51,0,12,0,0,0
130000,130900,206,0,30,2,28,0,6,1
130000,130400,206,0,30,2,27,0,2,0
130000,130200,206,0,30,2,27,0,2,0
130000,130100,206,0,30,2,24,0,3,0
130000,131000,206,0,30,2,22,0,4,0
130000,130600,206,0,30,2,21,0,8,0
130000,130500,206,0,30,2,21,0,4,1
130000,130700,206,0,30,2,14,0,1,0
130000,131100,206,0,30,2,8,0,0,0
130000,130800,206,0,30,2,7,0,0,0
130000,130300,206,0,30,2,7,0,0,0
230000,230100,307,0,13,6,114,0,9,0
230000,230500,307,0,13,6,38,0,1,2
230000,231200,307,0,13,6,35,0,1,3
230000,230300,307,0,13,6,34,0,0,0
230000,230200,307,0,13,6,27,0,0,0
230000,230600,307,0,13,6,13,0,0,1
230000,230800,307,0,13,6,13,0,1,0
230000,230900,307,0,13,6,13,0,0,0
230000,231000,307,0,13,6,12,0,1,0
230000,230400,307,0,13,6,4,0,0,0
230000,232700,307,0,13,6,2,0,0,0
230000,231100,307,0,13,6,2,0,0,0
220000,220100,78,0,5,1,37,0,1,0
220000,220300,78,0,5,1,12,0,0,1
220000,220381,78,0,5,1,6,0,1,0
220000,220400,78,0,5,1,6,0,0,0
220000,220200,78,0,5,1,5,0,2,0
220000,222400,78,0,5,1,5,0,0,0
220000,220500,78,0,5,1,3,0,0,0
220000,220700,78,0,5,1,2,0,1,0
220000,220581,78,0,5,1,1,0,0,0
220000,220800,78,0,5,1,1,0,0,0
500000,500101,446,0,39,2,84,0,5,1
500000,500105,446,0,39,2,23,0,1,0
500000,500235,446,0,39,2,20,0,7,0
500000,500103,446,0,39,2,20,0,1,0
500000,500107,446,0,39,2,19,0,1,1
500000,500231,446,0,39,2,19,0,1,0
500000,500154,446,0,39,2,18,0,2,0
500000,500117,446,0,39,2,17,0,1,0
500000,500233,446,0,39,2,16,0,3,0
500000,-1,446,0,39,2,16,0,0,0
500000,500115,446,0,39,2,15,0,2,0
500000,500110,446,0,39,2,15,0,0,0
500000,500236,446,0,39,2,14,0,1,0
500000,500152,446,0,39,2,13,0,0,0
500000,500112,446,0,39,2,12,0,2,0
500000,500238,446,0,39,2,12,0,1,0
500000,500240,446,0,39,2,12,0,0,0
500000,500111,446,0,39,2,10,0,0,0
500000,500230,446,0,39,2,9,0,1,0
500000,500120,446,0,39,2,8,0,0,0
500000,500151,446,0,39,2,8,0,0,0
500000,500237,446,0,39,2,8,0,4,0
500000,500108,446,0,39,2,8,0,0,0
500000,500153,446,0,39,2,8,0,0,0
500000,500104,446,0,39,2,7,0,1,0
500000,500118,446,0,39,2,5,0,1,0
500000,500116,446,0,39,2,4,0,1,0
500000,500155,446,0,39,2,4,0,1,0
500000,0,446,0,39,2,4,0,0,0
500000,500102,446,0,39,2,3,0,0,0
500000,500113,446,0,39,2,3,0,0,0
500000,500229,446,0,39,2,2,0,1,0
500000,500114,446,0,39,2,2,0,0,0
500000,500106,446,0,39,2,2,0,0,0
500000,500243,446,0,39,2,2,0,0,0
500000,500241,446,0,39,2,1,0,1,0
500000,500156,446,0,39,2,1,0,0,0
500000,0,446,0,39,2,1,0,0,0
500000,0,446,0,39,2,1,0,0,0
530000,530100,140,0,17,0,41,0,6,0
530000,532800,140,0,17,0,15,0,2,0
530000,530400,140,0,17,0,14,0,2,0
530000,530600,140,0,17,0,12,0,1,0
530000,530300,140,0,17,0,11,0,1,0
530000,532901,140,0,17,0,11,0,2,0
530000,530500,140,0,17,0,9,0,0,0
530000,530700,140,0,17,0,7,0,1,0
530000,532500,140,0,17,0,5,0,1,0
530000,533100,140,0,17,0,5,0,0,0
530000,530800,140,0,17,0,4,0,0,0
530000,532301,140,0,17,0,4,0,0,0
530000,530900,140,0,17,0,1,0,0,0
530000,532601,140,0,17,0,1,0,0,0
530000,0,140,0,17,0,0,0,1,0
450000,450100,195,1,18,1,35,0,0,0
450000,450500,195,1,18,1,33,0,2,0
450000,450300,195,1,18,1,29,0,5,0
450000,450200,195,1,18,1,20,0,3,0
450000,451200,195,1,18,1,19,1,0,1
450000,450600,195,1,18,1,16,0,1,0
450000,450900,195,1,18,1,9,0,1,0
450000,450700,195,1,18,1,8,0,0,0
450000,450800,195,1,18,1,7,0,0,0
450000,451300,195,1,18,1,7,0,0,0
450000,450400,195,1,18,1,5,0,3,0
450000,451100,195,1,18,1,4,0,0,0
450000,451000,195,1,18,1,3,0,0,0
450000,0,195,1,18,1,0,0,3,0
530000,530100,140,146,17,0,41,0,6,0
530000,532800,140,146,17,0,15,0,2,0
530000,530400,140,146,17,0,14,0,2,0
530000,530600,140,146,17,0,12,0,1,0
530000,532901,140,146,17,0,11,0,2,0
530000,530300,140,146,17,0,11,0,1,0
530000,530500,140,146,17,0,9,0,0,0
530000,530700,140,146,17,0,7,0,1,0
530000,532500,140,146,17,0,5,0,1,0
530000,533100,140,146,17,0,5,0,0,0
530000,530800,140,146,17,0,4,0,0,0
530000,532301,140,146,17,0,4,0,0,0
530000,530900,140,146,17,0,1,0,0,0
530000,532601,140,146,17,0,1,0,0,0
530000,0,140,146,17,0,0,146,1,2990
140000,140700,115,71,21,0,32,0,6,0
140000,140800,115,71,21,0,18,0,4,0
140000,140100,115,71,21,0,15,0,1,0
140000,140200,115,71,21,0,11,0,3,0
140000,140500,115,71,21,0,8,0,2,0
140000,140400,115,71,21,0,7,0,0,0
140000,141100,115,71,21,0,6,0,3,0
140000,140900,115,71,21,0,6,0,0,0
140000,140600,115,71,21,0,6,0,1,0
140000,140300,115,71,21,0,4,0,0,0
140000,141000,115,71,21,0,2,0,1,0
140000,140700,115,71,21,0,32,0,6,0
140000,140800,115,71,21,0,18,0,4,0
140000,140100,115,71,21,0,15,0,1,0
140000,140200,115,71,21,0,11,0,3,0
140000,140500,115,71,21,0,8,0,2,0
140000,140400,115,71,21,0,7,0,1,0
140000,141100,115,71,21,0,6,0,3,0
140000,140900,115,71,21,0,6,0,1,0
140000,140600,115,71,21,0,6,0,1,0
140000,140300,115,71,21,0,4,0,1,0
140000,141000,115,71,21,0,2,0,1,0
420000,420100,27100,23638,1439,780,14982,0,877,608
420000,420900,27100,23638,1439,780,2436,0,45,29
420000,421100,27100,23638,1439,780,2141,0,137,43
420000,421000,27100,23638,1439,780,997,0,34,13
420000,420600,27100,23638,1439,780,988,0,40,7
420000,421300,27100,23638,1439,780,984,0,23,9
420000,420200,27100,23638,1439,780,760,0,53,2
420000,420500,27100,23638,1439,780,711,0,36,8
420000,420800,27100,23638,1439,780,663,0,48,19
420000,420700,27100,23638,1439,780,639,0,42,21
420000,421200,27100,23638,1439,780,493,0,23,4
420000,420300,27100,23638,1439,780,467,0,40,0
420000,429004,27100,23638,1439,780,379,0,16,5
420000,429006,27100,23638,1439,780,197,0,1,10
420000,422800,27100,23638,1439,780,171,0,20,0
420000,429005,27100,23638,1439,780,82,0,2,2
420000,429021,27100,23638,1439,780,10,0,2,0
420000,420100,27100,23638,1439,780,14982,0,877,608
420000,420900,27100,23638,1439,780,2436,0,45,29
420000,421100,27100,23638,1439,780,2141,0,137,43
420000,421000,27100,23638,1439,780,997,0,34,13
420000,420600,27100,23638,1439,780,988,0,40,7
420000,421300,27100,23638,1439,780,984,0,23,9
420000,420200,27100,23638,1439,780,760,0,53,2
420000,420500,27100,23638,1439,780,711,0,36,8
420000,420800,27100,23638,1439,780,663,0,48,19
420000,420700,27100,23638,1439,780,639,0,73,21
420000,421200,27100,23638,1439,780,493,0,34,4
420000,420300,27100,23638,1439,780,467,0,47,0
420000,429004,27100,23638,1439,780,379,0,18,5
420000,429006,27100,23638,1439,780,197,0,1,10
420000,422800,27100,23638,1439,780,171,0,27,0
420000,429005,27100,23638,1439,780,82,0,3,2
420000,429021,27100,23638,1439,780,10,0,2,0
420000,420100,27100,23638,1439,780,14982,0,877,608
420000,420900,27100,23638,1439,780,2436,0,38,29
420000,421100,27100,23638,1439,780,2141,0,137,43
420000,421000,27100,23638,1439,780,997,0,34,13
420000,420600,27100,23638,1439,780,988,0,49,7
420000,421300,27100,23638,1439,780,984,0,23,9
420000,420200,27100,23638,1439,780,760,0,63,2
420000,420500,27100,23638,1439,780,711,0,48,8
420000,420800,27100,23638,1439,780,663,0,60,19
420000,420700,27100,23638,1439,780,639,0,73,21
420000,421200,27100,23638,1439,780,493,0,34,4
420000,420300,27100,23638,1439,780,467,0,47,0
420000,429004,27100,23638,1439,780,379,0,18,5
420000,429006,27100,23638,1439,780,197,0,1,10
420000,422800,27100,23638,1439,780,171,0,27,0
420000,429005,27100,23638,1439,780,82,0,3,2
420000,429021,27100,23638,1439,780,10,0,2,0
420000,420100,24953,0,1439,699,13603,0,877,545
420000,420900,24953,0,1439,699,2313,0,45,26
420000,421100,24953,0,1439,699,2041,0,137,36
420000,421300,24953,0,1439,699,953,0,23,9
420000,421000,24953,0,1439,699,941,0,34,11
420000,420600,24953,0,1439,699,907,0,40,5
420000,420200,24953,0,1439,699,703,0,53,2
420000,420500,24953,0,1439,699,633,0,36,8
420000,420800,24953,0,1439,699,588,0,48,18
420000,420700,24953,0,1439,699,569,0,42,20
420000,421200,24953,0,1439,699,476,0,23,2
420000,420300,24953,0,1439,699,438,0,40,0
420000,429004,24953,0,1439,699,359,0,16,5
420000,429006,24953,0,1439,699,179,0,1,10
420000,422800,24953,0,1439,699,160,0,20,0
420000,429005,24953,0,1439,699,80,0,2,2
420000,429021,24953,0,1439,699,10,0,2,0
420000,420100,24953,0,1439,699,13603,0,877,545
420000,420900,24953,0,1439,699,2313,0,45,26
420000,421100,24953,0,1439,699,2041,0,137,36
420000,421300,24953,0,1439,699,953,0,23,9
420000,421000,24953,0,1439,699,941,0,34,11
420000,420600,24953,0,1439,699,907,0,40,5
420000,420200,24953,0,1439,699,703,0,53,2
420000,420500,24953,0,1439,699,633,0,36,8
420000,420800,24953,0,1439,699,588,0,48,18
420000,420700,24953,0,1439,699,569,0,42,20
420000,421200,24953,0,1439,699,476,0,23,2
420000,420300,24953,0,1439,699,438,0,40,0
420000,429004,24953,0,1439,699,359,0,14,5
420000,429006,24953,0,1439,699,179,0,1,10
420000,422800,24953,0,1439,699,160,0,20,0
420000,429005,24953,0,1439,699,80,0,1,2
420000,429021,24953,0,1439,699,10,0,2,0
510000,510100,364,0,60,1,109,0,33,1
510000,511300,364,0,60,1,31,0,2,0
510000,511600,364,0,60,1,28,0,3,0
510000,511700,364,0,60,1,25,0,5,0
510000,511900,364,0,60,1,21,0,1,0
510000,510700,364,0,60,1,20,0,3,0
510000,511000,364,0,60,1,17,0,2,0
510000,513300,364,0,60,1,17,0,0,0
510000,510600,364,0,60,1,13,0,0,0
510000,510500,364,0,60,1,13,0,2,0
510000,510400,364,0,60,1,12,0,3,0
510000,510300,364,0,60,1,9,0,2,0
510000,511500,364,0,60,1,9,0,0,0
510000,513400,364,0,60,1,9,0,0,0
510000,510900,364,0,60,1,6,0,2,0
510000,511800,364,0,60,1,6,0,1,0
510000,511400,364,0,60,1,6,0,1,0
510000,510800,364,0,60,1,6,0,0,0
510000,511100,364,0,60,1,3,0,0,0
510000,512000,364,0,60,1,3,0,0,0
510000,513200,364,0,60,1,1,0,0,0
620000,620100,79,0,12,1,33,0,5,1
620000,620500,79,0,12,1,12,0,1,0
620000,621100,79,0,12,1,8,0,1,0
620000,623000,79,0,12,1,6,0,0,0
620000,621200,79,0,12,1,4,0,0,0
620000,620400,79,0,12,1,4,0,0,0
620000,620800,79,0,12,1,4,0,0,0
620000,622900,79,0,12,1,3,0,2,0
620000,620700,79,0,12,1,2,0,0,0
620000,621000,79,0,12,1,2,0,0,0
620000,620300,79,0,12,1,1,0,0,0
620000,0,79,0,12,1,0,0,3,0
620000,620100,79,0,12,1,33,0,5,1
620000,620500,79,0,12,1,12,0,1,0
620000,621100,79,0,12,1,8,0,1,0
620000,623000,79,0,12,1,6,0,0,0
620000,621200,79,0,12,1,4,0,0,0
620000,620400,79,0,12,1,4,0,0,0
620000,620800,79,0,12,1,4,0,0,0
620000,622900,79,0,12,1,3,0,2,0
620000,620700,79,0,12,1,2,0,0,0
620000,621000,79,0,12,1,2,0,0,0
620000,620300,79,0,12,1,1,0,0,0
620000,620100,79,0,12,1,32,0,5,1
620000,620500,79,0,12,1,10,0,1,0
620000,621100,79,0,12,1,8,0,1,0
620000,621200,79,0,12,1,4,0,0,0
620000,620400,79,0,12,1,4,0,0,0
620000,622900,79,0,12,1,3,0,2,0
620000,623000,79,0,12,1,3,0,0,0
620000,620700,79,0,12,1,2,0,0,0
620000,620800,79,0,12,1,2,0,0,0
620000,621000,79,0,12,1,2,0,0,0
620000,620300,79,0,12,1,1,0,0,0
410000,411500,981,0,116,4,192,0,24,0
410000,411300,981,0,116,4,128,0,16,2
410000,410100,981,0,116,4,120,0,28,0
410000,411700,981,0,116,4,113,0,5,0
410000,411400,981,0,116,4,76,0,5,0
410000,411600,981,0,116,4,62,0,10,0
410000,410400,981,0,116,4,48,0,6,1
410000,410700,981,0,116,4,43,0,5,0
410000,410500,981,0,116,4,43,0,3,0
410000,411000,981,0,116,4,30,0,2,0
410000,411100,981,0,116,4,29,0,4,0
410000,410300,981,0,116,4,25,0,2,0
410000,410200,981,0,116,4,21,0,1,0
410000,410800,981,0,116,4,20,0,1,0
410000,410600,981,0,116,4,13,0,0,0
410000,411200,981,0,116,4,7,0,3,0
410000,410900,981,0,116,4,7,0,0,0
